,PINCP
52302,False
156252,False
82941,True
74716,True
94021,False
33754,False
38817,True
88864,False
119218,True
49040,False
124698,True
78352,True
72380,False
82292,True
106428,True
89274,False
17760,False
116687,True
14496,False
61805,True
66089,False
180742,True
193319,True
129024,False
71792,False
36161,True
58575,True
83415,False
87494,True
148486,True
116219,False
191776,False
127186,False
150651,True
120283,False
192801,True
35235,True
9342,False
110852,False
31760,True
57879,False
143469,False
71810,True
17341,True
140028,True
70220,False
128426,False
3887,True
90811,True
94534,True
66271,True
3318,False
130860,False
57486,False
21395,False
113560,False
15271,False
77284,True
181519,False
1261,False
51910,True
32641,False
140612,False
526,False
162909,True
155218,False
114860,True
16846,False
61790,True
44106,True
190738,True
71652,True
141656,True
50587,False
64314,False
104602,True
23336,True
81508,False
4488,False
66467,False
172667,False
193622,True
145349,False
106271,False
14651,True
100700,False
120889,False
34873,False
195329,True
9285,False
187235,False
188751,True
150492,False
122417,False
72615,False
152594,False
32914,True
20797,True
101631,False
134988,False
139002,False
17606,False
55105,False
91743,False
8778,True
85863,True
164586,False
92513,True
166500,False
3235,False
122060,False
107552,False
107292,False
169039,True
156498,True
52106,False
44304,False
181445,False
155331,True
18926,True
64978,False
178859,False
53411,True
54679,False
46474,False
134086,False
56662,False
97674,False
9570,False
19983,True
42529,False
176394,True
132204,True
26571,False
75294,False
47343,True
98522,True
111365,False
13556,True
127343,False
158928,False
57300,False
40927,False
59341,True
95153,False
187272,False
96042,False
56749,False
71671,False
189359,False
171814,False
30127,False
185865,False
72141,True
189641,False
87292,True
129822,False
54292,False
45916,False
116920,True
58356,False
90537,False
166592,True
61833,True
167635,False
121234,False
97412,False
103451,True
99865,False
77075,False
40948,False
138634,True
122530,True
52860,False
89094,False
139347,False
146285,False
10579,False
13803,True
109242,True
11210,False
49126,True
44838,False
178761,False
31536,True
91652,False
142388,True
71664,True
195303,False
33733,True
6973,False
143228,False
168368,True
43077,False
90597,False
119939,True
97104,True
145175,True
36783,True
9334,False
160154,True
17971,False
65237,True
192410,True
1478,False
112973,False
130116,False
109085,False
57956,False
147012,True
135154,True
16561,False
162328,True
2481,False
143011,False
184035,True
19886,False
138236,True
96811,False
154966,False
97899,True
171722,False
119543,False
174173,True
181329,False
14213,False
136442,False
102640,False
45227,False
147101,True
192673,False
80531,False
90312,False
4977,False
113204,False
20364,True
28234,False
14369,True
122278,True
58364,False
151331,True
62682,False
25419,True
123920,True
102522,False
96863,True
159162,True
14994,False
167506,True
137219,True
109799,False
40072,True
78491,False
148511,False
169263,False
147863,False
152441,False
61432,False
47466,False
25898,False
11649,False
95487,True
160878,True
133108,False
134412,True
25177,False
77828,True
101774,False
188242,True
134142,False
66972,False
37108,True
76503,True
139520,False
3180,False
18332,False
186910,True
127460,False
115311,True
27611,False
85892,True
132903,True
71772,False
135252,True
183617,False
111734,False
88275,True
186368,False
4780,False
68346,True
109972,True
18525,True
63864,False
189293,False
187746,False
27767,True
187996,False
15151,True
138311,True
77969,True
169157,True
190510,False
96423,False
104905,False
138694,False
41859,False
8088,False
186801,True
20903,True
140215,True
147906,True
89098,False
21137,False
2807,False
157119,False
73531,True
7295,False
63088,True
172007,False
66889,False
91797,False
128680,True
1716,False
48472,True
9572,False
170186,False
40239,True
186600,True
34760,False
99886,False
108052,False
164138,False
134106,False
59969,False
56191,False
25516,True
153702,True
82907,True
124657,True
156071,False
108927,False
193719,True
35483,False
127591,False
187510,True
106587,False
55224,True
165396,False
111675,False
23616,True
54142,True
109091,True
87472,False
83235,False
121110,True
158322,True
5520,True
84329,True
192448,False
179945,False
135141,False
125230,False
104064,False
171329,False
150356,True
34158,False
179906,False
68397,False
173568,True
91989,False
84492,True
176581,True
49312,False
31338,True
185941,True
90340,False
35273,False
62559,False
29250,False
150709,True
119061,True
163666,True
72063,True
72096,False
107558,True
72670,False
41313,False
96404,False
132653,True
72933,False
40949,False
10946,False
68070,False
166963,False
162570,False
170599,True
70340,True
54798,False
158811,False
182431,True
6831,False
163818,True
175432,False
63303,True
6491,False
37746,True
72147,False
141473,True
15808,True
43656,False
100791,False
64015,False
133096,True
159619,False
191777,True
48543,True
52732,True
137346,False
56322,False
105052,True
63698,True
76935,False
60015,True
36991,False
105613,False
27757,False
17619,True
133668,False
132202,True
192329,False
60340,True
43156,True
57766,True
157110,False
25207,False
35328,False
144889,False
136456,False
158567,True
54007,True
78707,False
168743,False
173815,True
179736,False
78941,False
38359,True
70194,False
42677,False
113318,True
65023,True
117754,False
85509,True
151148,True
145986,True
21414,False
184873,True
97703,False
166070,False
144330,True
143013,False
25115,True
129714,True
166871,False
20136,True
29021,True
182711,False
1611,False
145724,True
169672,False
106098,False
92218,False
65040,True
82672,False
186628,True
82573,True
40848,True
54779,False
177546,True
162155,True
50676,False
96077,True
147259,True
19354,False
31286,True
1684,False
49671,True
118906,False
237,False
81777,False
61745,True
67404,True
69458,True
872,False
182089,True
54298,False
153867,True
36638,True
12866,True
185284,False
32876,False
97895,True
179034,True
142962,True
193028,True
140149,True
73318,True
102822,True
136661,True
101335,True
6495,True
192302,False
180204,False
119138,True
46001,False
34710,False
132420,True
88226,True
112091,False
9847,True
17412,False
75982,True
94629,True
52136,False
37908,False
131567,True
56075,True
131763,False
127470,False
37591,False
100584,False
179018,True
137096,False
78292,False
171517,False
153375,True
123608,False
183038,False
176793,True
77913,True
184581,True
20045,False
116544,True
64440,False
93895,True
76245,True
101353,False
64541,False
157419,True
185755,False
20713,False
78160,True
4785,False
151732,True
25148,True
125787,False
59119,False
192925,False
102067,False
193683,False
12175,True
96813,True
127455,False
131349,False
82409,True
92525,True
6786,False
118987,False
184803,True
27117,False
138412,True
134678,False
131601,False
130898,False
70841,True
192268,False
98850,True
133769,False
89059,False
123169,False
15404,False
28200,True
33197,True
83204,True
94005,True
87267,False
178675,False
115255,False
19879,True
89586,True
188169,True
147216,True
71916,False
188982,False
112152,True
158314,False
86212,True
64205,False
144859,True
19378,False
21689,True
85989,False
169296,True
57560,False
174141,False
18274,False
131351,False
75253,False
181569,True
56916,True
62377,False
29029,True
113443,True
95381,False
91062,False
7514,True
187188,True
150930,False
189655,False
163471,False
24139,False
4990,False
48739,False
42146,True
160865,False
91639,False
190670,True
184514,True
20820,False
30867,True
62575,False
157725,True
26107,True
106853,True
25634,False
116119,True
122669,False
131875,False
118577,True
54032,False
121282,True
83220,False
167308,True
149480,False
49722,False
71087,False
18144,True
195621,True
77560,True
117734,True
61286,False
154849,False
61301,False
28848,False
80241,True
83148,True
96418,True
117493,True
138426,True
42314,True
29480,True
33945,False
164478,True
98274,False
55956,False
73454,False
162913,True
22618,True
156463,True
22246,False
26206,False
89635,False
12654,False
20979,False
47388,False
108075,True
166165,False
156497,True
184459,True
33460,False
144632,False
141603,True
79202,True
30182,True
164826,True
129101,True
2456,False
189588,True
139211,True
123706,True
152765,True
82168,False
33268,True
34243,True
175868,False
158260,True
141524,False
7140,True
146527,True
113540,True
15774,False
42893,True
3126,False
114647,False
89895,True
187668,False
180190,False
186927,False
180030,False
151884,False
125647,False
80588,True
83800,False
104699,False
43507,False
90949,False
185222,False
179249,True
188215,False
22063,True
151301,False
80852,False
157297,False
150106,False
33215,False
194128,False
140844,True
97016,False
118658,False
32703,False
83936,False
153043,False
25478,True
64890,True
42774,False
181900,False
65991,True
186750,True
1999,False
61515,True
5541,True
516,False
141893,True
108964,True
165800,False
153161,True
85177,True
125841,False
21306,True
80564,False
103423,False
109587,False
95106,False
62278,True
72710,False
177259,False
5811,True
174040,True
15348,True
129745,False
175984,True
30495,True
862,False
54749,True
105205,False
51315,False
155622,False
43876,True
71478,True
70042,False
17290,True
65502,False
174920,False
14748,False
148051,False
179095,False
41578,True
135022,False
189259,False
67195,True
100159,True
187131,True
45356,True
20012,True
94073,True
21993,True
22548,False
126479,True
52179,True
190676,True
188016,False
57656,True
182949,False
53781,False
153825,True
63136,True
18777,False
21370,True
96079,False
99484,False
126476,False
126510,True
31064,True
5744,False
177684,True
63756,True
106391,False
41867,False
80700,False
25289,True
68527,False
148919,True
155126,True
61193,False
31423,False
10548,False
178535,False
102536,False
175990,False
32002,True
72134,False
85899,False
144862,True
46953,True
193389,False
172016,False
68207,True
132710,True
115746,False
188056,True
180173,False
194223,True
99920,False
77809,False
136077,False
117015,False
93559,True
179179,False
5644,False
57330,False
178481,True
136012,False
180509,True
6587,False
68333,False
145666,True
41542,True
114128,False
101760,False
40030,False
84013,False
123900,True
93336,True
194043,False
181016,False
188003,False
152810,True
66554,False
35814,True
45276,False
85361,False
40479,True
18028,False
87849,False
35556,True
183094,False
14421,False
66505,True
169910,False
146426,False
73523,True
161253,False
86824,True
108490,False
124206,False
2336,False
137455,False
179920,False
185964,False
153097,False
28110,False
172398,True
182742,True
139585,False
5003,False
174163,True
76646,True
64467,True
123419,True
16776,False
117830,True
49287,False
157237,True
32673,True
95472,True
61084,True
122539,True
91985,False
68591,False
40108,False
28810,False
64388,True
51584,False
341,False
134884,True
98622,False
152056,True
182117,True
101629,False
36132,True
53062,False
177153,False
135425,False
104035,True
138767,True
163707,False
88250,True
142224,False
190188,True
176936,True
138423,True
22486,False
75601,False
48390,False
192000,False
192811,False
178516,True
54529,False
184759,True
180800,True
52969,True
105840,True
45556,False
189511,True
65536,False
161228,True
22172,False
38937,False
150733,False
132785,True
116666,False
74009,False
8394,False
93469,False
16073,False
49912,True
195245,False
178847,False
26072,False
22695,False
69152,False
194830,True
189662,False
1620,False
44876,False
153231,True
38795,False
131852,True
101769,False
44013,True
160175,True
7828,False
80814,False
84730,True
158771,True
130777,True
142326,False
160788,False
83198,True
186759,True
88581,False
180514,False
63750,True
21460,False
56005,True
2683,False
172598,True
16311,True
57179,False
126112,True
77020,False
50862,True
192620,False
84427,False
128056,True
128125,False
6509,False
155788,True
54714,False
48456,False
38996,False
6286,False
179207,True
124670,True
120800,False
97113,False
104578,True
15289,False
23231,True
165072,False
17961,False
109120,False
175528,True
8214,False
115700,True
18931,False
103553,True
65302,False
113593,False
136205,False
73447,False
115921,True
188263,True
153504,False
127638,True
66840,True
66833,True
165662,False
112921,False
192579,False
32924,False
124039,False
37389,False
122127,False
74104,False
15422,True
43673,False
74132,False
83248,False
10160,False
93565,False
133934,False
21866,True
10836,True
47109,True
23031,True
148495,False
92642,False
193001,False
26049,True
33853,False
147268,False
133572,True
146883,True
132222,False
118175,True
179685,False
145772,True
177767,False
176016,False
150000,False
83720,False
101189,False
174953,False
4817,False
137533,False
178450,True
20739,True
133371,False
6852,True
147980,False
146173,False
115419,True
170549,False
96015,False
112651,False
65384,False
40190,False
93480,False
104026,True
3357,False
126425,True
187802,False
20834,True
190855,True
41321,False
94976,False
121130,False
177658,True
51549,True
147552,True
133780,True
97059,True
95863,True
170090,True
92906,False
119451,True
138911,False
74732,False
143584,True
85086,False
50181,False
36269,True
50155,True
59773,True
67820,False
145455,False
30413,False
120720,True
108403,False
122934,True
28255,False
193363,True
96074,True
139407,True
36760,True
48576,True
79502,False
6949,True
128098,True
51014,False
85583,False
167976,False
140702,True
129438,True
69773,True
164274,False
33429,True
17689,False
112035,False
20298,True
29940,False
146457,True
146702,True
174301,True
84660,False
25845,False
23996,True
124746,True
111065,False
41563,False
100722,False
75169,False
157696,False
96942,True
67158,True
163225,True
45142,False
129521,False
126165,True
122213,True
187611,True
66524,True
70668,True
145949,False
76888,False
10513,True
45806,True
47841,False
160591,False
141148,True
29163,True
186647,True
111299,True
21796,False
47747,False
1891,False
142286,False
131441,False
61045,False
110961,True
131662,False
142342,False
33868,False
52938,False
53305,False
65275,False
97061,False
83262,False
178408,False
91383,True
78262,False
37454,True
115505,True
44195,False
54006,True
168121,True
120014,True
51956,False
60453,False
138551,False
37137,False
30934,True
185340,True
33934,False
101236,True
83342,False
190479,False
152329,False
29707,False
133358,False
40180,True
15459,False
104141,False
116711,False
24771,True
30218,True
192399,False
119492,True
173865,False
45088,False
83321,True
160249,True
22684,True
42644,False
35632,False
139391,True
26910,False
156954,False
67478,False
125830,False
132096,True
189040,False
157877,True
45737,False
127631,False
163993,False
178794,True
25574,True
11131,False
114412,True
171524,True
94424,False
3401,False
113588,False
39556,False
169233,False
136079,False
113049,False
63761,True
169084,False
179918,False
109702,True
141362,True
145982,False
25047,False
32113,True
27741,True
30213,False
18190,False
91502,True
87869,False
121361,False
145923,True
103998,False
21627,False
114577,True
52313,True
7302,False
28222,True
160471,False
166044,False
7405,False
170930,True
115887,True
62677,True
29173,True
194753,False
180682,True
78261,True
69350,True
189970,True
131463,False
91899,True
32553,False
186903,False
124072,False
111277,False
182460,False
51268,True
657,False
134696,False
191360,True
81186,True
155927,False
13699,True
136110,True
123179,False
144812,False
190139,True
58144,True
160706,True
163886,False
101092,False
5762,False
145979,False
55852,False
105462,False
174764,True
103101,False
125776,False
63131,False
189017,True
107719,False
43326,False
161705,False
187318,False
67352,True
162355,True
165623,True
15095,True
108727,False
87578,False
33087,False
184351,False
10853,False
68573,False
23609,True
19706,False
72229,False
9309,False
22833,False
19787,False
117100,True
182197,True
193800,True
150328,False
2016,False
33639,False
105100,True
108894,False
13483,False
164684,True
17452,False
170407,False
191795,False
19736,False
66586,False
178239,True
34174,False
128427,False
184809,False
102516,False
90142,False
120286,False
117454,False
124868,True
136398,True
117338,True
177008,True
6150,True
72020,True
69647,True
90341,True
140214,False
98352,True
67888,False
128828,False
22432,False
35435,True
85024,True
60115,False
139549,True
40512,True
34695,True
83156,False
14220,True
132949,False
94060,False
39994,False
123187,True
50106,True
143012,False
183545,True
187847,False
142873,False
97744,False
46524,True
101611,False
50696,True
19339,False
94249,True
138532,False
120841,False
53714,False
36406,True
29416,False
28446,True
177388,True
1453,False
42501,False
154672,False
130816,True
124916,True
74681,False
101250,False
194202,True
146421,False
132148,False
15646,True
188487,True
3943,False
181982,True
56087,True
67724,False
158345,False
114100,False
85476,True
47696,False
114218,False
16960,False
133918,False
108218,False
130013,True
118212,False
60618,False
67812,False
51942,True
45425,True
115346,True
57371,True
42536,True
82737,False
118407,False
35613,False
51875,True
12418,True
43273,False
185502,False
179025,True
128380,True
121999,False
173541,False
155761,False
81921,False
19884,False
137177,False
177469,True
39642,False
124849,False
191030,False
116179,False
98026,True
22268,True
84483,False
162149,True
73158,True
675,False
67770,False
170049,True
148638,False
118393,True
174245,False
65298,True
84099,True
40972,False
26727,True
41056,True
193163,True
137685,True
68657,True
57823,True
166779,True
168214,False
165507,True
17025,True
9432,False
66106,False
57461,True
39239,True
112776,False
11954,False
116340,False
27267,True
155669,True
147651,False
120749,False
172173,True
53155,False
73763,False
127621,False
41398,False
151098,False
191564,True
115817,True
27298,False
39361,False
144322,False
23566,True
97289,True
74864,True
100909,True
120280,False
145194,True
90996,True
53285,False
156691,True
163738,False
90432,True
101799,False
175912,True
174486,True
180322,False
181352,False
74072,False
35889,False
176206,True
72882,True
13742,False
143842,False
128848,False
828,False
171506,False
12093,True
103786,True
173202,True
19930,False
128256,True
176665,False
84914,False
117505,False
33501,False
166723,False
17695,False
41996,True
128744,True
175935,False
38356,True
157647,True
25179,True
129290,True
134526,False
8568,True
163194,False
83323,False
1340,False
35906,False
174837,False
100921,True
124857,True
132808,False
139883,False
45430,True
145640,False
85848,True
81681,True
29128,False
15102,False
61527,True
32807,False
79675,True
163165,True
78330,False
44992,False
180461,True
177263,False
124896,True
165499,False
111916,False
109926,True
71342,True
106962,True
171095,True
153343,False
85913,False
22667,False
86181,False
121155,True
54598,True
15471,True
26707,False
146470,True
110350,False
138830,True
152853,False
12666,True
48512,True
6899,False
50973,True
96098,False
181207,True
4369,False
18433,True
21173,False
183956,False
152311,False
127721,True
100937,False
166188,False
49855,True
7482,False
75750,False
155060,True
135209,False
95560,False
75755,False
174569,False
147963,False
11865,False
166318,False
106717,False
26170,False
48260,True
137605,False
54198,True
21701,False
20559,True
25839,False
159538,True
46723,False
57869,True
134370,False
138482,True
83881,True
29174,True
25097,False
59395,False
110565,True
195430,True
161560,False
75004,False
44970,True
100761,False
117251,True
161088,False
153603,True
74055,False
125737,False
180167,False
80952,False
159953,False
126213,False
22765,False
69488,True
141835,False
29353,True
35499,True
116175,True
135518,True
116166,False
99635,True
133825,False
37112,True
29451,True
60428,True
4885,False
129409,False
67868,False
194331,False
67269,False
73777,False
33176,False
66381,False
117151,False
118189,False
37034,False
121103,False
152608,False
68306,False
65614,True
103487,False
140556,True
144141,True
167046,False
54070,True
27969,False
171471,True
62727,True
96024,True
12507,False
157035,True
141156,True
22826,True
64112,False
125164,False
130966,False
136328,False
75709,True
110526,False
59605,True
168723,False
184229,False
136769,False
77124,True
116545,False
103102,False
149176,False
54316,False
110828,False
151886,True
86049,False
22413,False
104756,True
181272,True
5493,False
106721,True
19270,True
180207,True
98951,False
62224,True
138000,False
61870,False
148228,False
29003,True
32771,True
152382,True
77115,False
1072,False
168992,False
154824,True
94573,False
193049,False
130324,False
83701,True
44237,False
150807,False
175956,False
142207,False
78898,True
73000,True
135663,False
74575,True
15944,False
140236,False
115738,False
143562,False
13248,False
9056,True
90783,False
33287,True
40341,True
32593,False
94986,False
98402,False
145027,False
100512,False
169133,True
99965,False
122673,False
142736,False
167757,True
77775,False
47384,True
49576,True
133180,True
124647,True
28182,False
30831,True
172467,False
110864,True
86109,True
189759,False
169364,False
91683,False
70516,False
99016,False
132713,True
183341,False
193513,False
21196,True
180198,True
72926,False
6795,False
80607,False
56705,False
22034,True
122850,False
109610,True
141711,True
171988,True
6839,True
141446,False
1837,False
6410,True
44551,False
110149,True
146368,False
127462,False
32883,False
34889,True
50354,True
98620,True
159352,True
195489,False
8819,False
159837,False
92054,False
87839,True
31072,True
45229,False
51046,False
120061,False
58563,False
30323,True
172479,False
107211,False
129422,False
46554,False
112879,False
168748,False
42475,True
179362,True
92431,True
110343,True
83001,False
6580,True
174270,False
133455,False
587,False
182997,True
134302,True
105032,False
166855,True
123428,False
144442,True
81427,False
105572,False
89829,False
25882,False
116848,False
8198,True
156701,True
44255,True
40929,False
33564,False
68035,True
1475,False
97200,True
39619,False
26924,False
178008,False
9060,False
103861,False
47960,True
119633,False
163313,False
94579,False
5354,True
69703,False
48941,False
26708,True
27738,False
154883,False
106786,True
110602,False
44664,False
148169,False
27692,True
125064,True
11645,False
77331,True
130508,False
57816,False
88391,False
127673,True
121418,False
34347,True
59959,False
94105,True
187280,False
151157,False
78651,True
144263,True
133646,False
399,False
80954,True
63672,True
63076,True
173485,False
108314,False
6049,True
162659,False
164235,True
49437,True
118153,False
123763,True
147493,False
20818,True
184745,False
151204,False
9490,False
87510,False
67078,False
82235,True
167867,False
135106,True
188580,True
126377,False
103853,True
191084,False
86888,False
120317,True
79034,False
58355,True
83680,True
25714,False
5161,False
149949,False
189934,True
87751,True
135491,False
71250,True
29224,False
116061,True
77155,True
107122,True
70256,False
170590,False
80552,False
57584,False
65901,True
144702,False
34782,False
101407,True
75593,True
119693,True
78015,True
140558,True
138856,False
120438,False
1076,False
98456,False
145730,True
170984,True
29474,True
69889,True
98413,True
135120,False
135937,False
160746,True
57427,False
35800,True
17727,True
37457,False
115856,False
18135,False
11182,False
128016,False
125708,False
156199,False
177892,False
74330,True
49636,False
193855,True
48964,False
157468,False
34135,False
57936,True
28934,False
35062,True
68870,False
100632,False
71948,False
44529,False
68495,False
46562,False
141240,False
34839,True
94738,False
94240,False
37328,True
76861,True
171215,False
187708,False
145898,False
58003,False
166014,False
22546,False
185241,False
74107,True
114700,False
145972,True
57108,True
97316,False
129758,True
77257,False
117752,False
56056,False
164818,True
34493,False
115197,False
187033,False
27728,False
172952,True
38261,True
170496,False
50823,True
1463,False
113807,True
87251,True
12756,False
185018,False
184389,True
95425,False
28360,False
102779,True
115530,False
136443,True
132257,False
143943,False
107472,True
153010,True
58013,True
64461,False
16705,False
15815,True
24137,False
106595,True
64749,False
45536,False
54027,False
81678,False
116947,True
163073,False
7132,True
142673,False
179215,True
145611,False
51011,True
27984,False
195410,False
99103,True
53915,False
22296,True
107070,False
193030,False
653,False
179154,True
144909,False
162859,False
33155,False
152371,False
1482,False
141692,True
41556,True
129319,False
4591,False
73537,False
129599,False
82595,True
124692,False
71236,True
135155,True
1213,False
97302,False
29069,True
157560,True
1744,False
41351,True
115364,False
69969,True
156533,True
133263,False
190127,True
117253,True
12827,True
34950,False
16669,True
38591,False
43843,True
195289,True
33202,True
24054,True
151653,False
63092,True
72528,True
33740,True
60932,True
84001,False
60887,False
86515,False
132084,False
183714,True
46757,True
118106,True
8465,False
128186,False
128183,False
193537,False
68874,True
136805,False
189852,False
27825,False
9270,False
60886,False
19810,True
86837,False
37051,True
21493,False
180593,False
17295,True
26404,False
149133,False
61416,True
27640,True
128042,False
169832,False
9314,False
51072,False
140907,True
105061,False
191671,False
6791,True
170697,False
45489,True
48700,False
10479,True
136117,True
95474,False
19311,True
4183,False
53970,True
48495,True
93679,False
119520,False
165192,False
171014,False
98276,True
14110,False
44708,True
175135,False
32996,True
138155,True
56573,False
46166,True
43007,False
2860,False
1163,False
52322,True
53244,True
4876,False
90889,False
157561,False
185976,True
40990,False
144879,False
189802,False
43939,False
113868,True
153848,False
174932,True
135378,False
137693,True
159859,True
34868,True
34301,True
82343,False
116629,True
40516,True
129465,True
165504,False
131645,False
33301,False
117569,True
117345,True
87796,False
46883,False
82872,False
13806,True
53549,False
94524,True
176855,False
16300,True
51598,False
91364,True
64993,True
121212,False
195232,True
33250,True
72919,False
148267,True
39256,True
51401,True
166082,True
140634,True
70345,False
8718,False
112411,True
10405,True
192761,False
171044,False
169340,True
18089,False
43040,True
62512,True
56182,False
360,False
21611,False
169849,True
28913,True
7976,False
55906,True
125664,True
161025,False
80974,False
146244,True
42550,True
70573,True
88057,False
16067,False
70177,False
187755,False
179310,True
96257,False
186459,True
104135,False
187583,True
131544,True
16391,False
127067,False
168468,True
1554,False
91239,False
3721,False
98467,True
121357,False
20427,False
161411,False
136626,False
192592,False
9307,False
29335,True
118648,True
122456,True
136065,False
187558,False
49464,False
36247,False
86961,False
195278,False
84254,False
67558,True
51220,True
34942,True
98915,True
20104,False
21422,True
71490,True
56715,True
129252,False
67286,False
63270,True
126400,False
86744,False
12402,False
106806,False
40703,False
51683,False
36764,True
186309,False
96149,False
40791,False
160174,True
66914,False
21278,False
98321,True
156844,False
98498,False
157768,True
6357,False
30776,False
162219,False
151379,False
74712,True
152964,True
118730,False
57388,False
59442,True
122018,True
67181,True
77916,True
105048,False
122538,False
146455,True
179246,False
127118,False
2268,True
77440,False
137802,False
129206,False
67312,True
93535,True
121653,False
144273,True
118656,False
78342,False
107219,False
150880,True
48746,False
9664,False
84603,False
63285,False
100952,False
85836,True
113892,True
82991,True
107166,False
119722,True
40610,True
22046,False
143851,True
67802,False
147185,False
85501,True
95401,False
158763,False
12326,False
100796,False
33669,True
179644,False
59219,False
112321,False
115304,False
114928,False
192170,False
14125,True
6013,False
146346,False
112171,True
35037,False
3752,False
9447,False
111779,True
12977,True
168919,False
28301,False
82590,False
171442,False
973,False
41591,True
167269,True
117753,True
148918,True
85571,True
97730,True
132693,True
68497,False
127980,True
116027,False
118187,False
35177,True
55612,False
21464,False
3555,False
138770,False
70043,True
99232,True
188141,False
115897,False
101268,False
142708,False
90978,False
107863,False
156084,True
115500,False
60420,False
86807,False
163272,False
66999,True
43611,False
153262,False
113981,False
137348,False
3018,False
108974,False
160847,True
1382,False
101454,False
123829,False
60891,False
44508,False
61220,True
58455,True
191523,False
28063,True
13988,False
103236,True
192564,True
35250,False
1428,False
103400,True
121475,False
151903,False
34732,True
16641,False
66388,False
123979,False
94549,False
137645,False
168721,False
10875,True
131247,False
172034,False
30259,False
106748,True
76008,False
173138,True
175160,True
178842,False
81338,False
153351,False
91911,False
151613,True
68043,False
113899,False
71200,False
189137,False
108177,True
154705,True
53966,True
157103,True
102624,True
40063,False
143861,True
88356,False
13184,True
66314,False
19766,False
125204,True
97324,False
180256,False
170169,True
65251,True
65733,False
66752,False
75944,False
4013,False
105580,True
24384,True
12424,False
175705,False
25585,True
94547,False
159537,False
158134,True
73299,True
75088,True
78377,True
95252,False
74743,False
91693,True
4965,False
61672,False
50498,True
147910,True
124807,True
95764,False
157195,False
43509,True
106134,False
190292,True
165402,False
138708,False
15496,False
47264,True
26291,False
150306,False
100052,True
160003,True
178232,True
67533,True
184241,False
138060,True
188928,False
138552,False
144181,False
119696,True
189640,True
68038,True
105950,True
1271,False
18748,False
126755,True
22439,True
104716,True
9091,False
37913,False
111275,False
155184,False
186890,False
130036,False
149193,True
56181,True
178968,True
151904,True
188023,False
102287,False
66176,True
112930,False
48909,False
162114,False
132352,False
180185,True
74270,False
108946,True
43161,False
124729,True
112279,True
120957,False
135709,True
135261,True
44614,True
2769,False
101655,False
193148,True
13752,True
165677,False
154103,False
88106,False
41650,False
64820,False
28250,True
94895,False
73430,False
98856,False
100641,True
126032,True
166823,False
90368,True
76015,True
84479,False
88564,False
10498,True
65093,False
183131,True
165093,False
185178,True
134006,False
120638,False
47799,True
183441,True
128429,True
107403,True
186411,False
65159,False
72400,True
76815,False
94295,False
93043,False
57976,False
195608,True
154226,False
149443,False
156186,False
157951,False
110683,False
90519,False
66006,False
113347,False
180075,False
109337,True
58762,False
93301,True
45459,False
165205,False
38420,True
44087,True
126087,False
191037,False
72956,True
159093,False
144394,True
86581,False
185311,False
167743,False
158085,True
21602,False
160896,True
53684,False
122941,False
165455,False
128478,False
99386,True
154072,True
131205,False
192666,True
15222,True
121037,True
85502,False
161802,False
91894,False
101333,True
150296,True
83682,True
5534,False
29342,False
61632,False
9671,True
162540,True
155301,False
195190,False
59559,True
111292,True
56361,True
91417,False
78267,True
39064,False
49684,False
16605,False
153490,False
82061,True
177680,True
43377,True
68471,False
91403,False
152589,True
131095,False
21324,True
43968,False
174470,True
11589,True
165090,False
175619,False
91976,False
87475,False
165383,False
151566,False
145281,True
59365,False
184890,False
57925,False
107590,False
175398,False
158515,True
105519,True
107465,False
70248,False
18264,True
53499,False
100195,False
28407,False
46136,False
112872,True
171342,False
2096,False
67723,True
153920,True
62858,False
192792,True
188678,False
4477,False
158769,False
7262,True
76779,False
61300,False
72606,False
46745,False
186101,True
27410,False
114706,True
159176,False
99320,True
134030,True
131274,False
26677,True
60267,False
28310,True
30542,False
70387,False
9028,False
108963,False
17330,True
9643,True
61748,False
110306,False
61376,True
32905,True
143957,True
22914,False
129713,True
161754,True
19684,True
168979,True
144602,False
177045,True
181951,False
35359,True
72569,False
83610,True
64580,False
42037,True
190029,False
42637,True
112154,False
170201,False
88697,False
119562,False
104081,False
47279,False
97281,True
88262,True
32720,True
70796,False
55622,False
45065,False
145229,False
99330,True
46718,False
121017,False
79673,True
23873,True
110219,True
20022,True
22277,False
9402,False
120395,True
130363,False
107287,False
69285,False
178427,False
182495,False
33583,True
57399,False
29393,True
43486,True
93278,False
127372,False
126130,True
67464,False
15620,True
75345,True
29915,True
144301,False
47134,True
57373,True
55807,False
80383,True
62710,True
148383,False
83232,False
115056,True
179707,False
170814,False
59880,False
140660,False
68427,False
47357,True
46123,True
183583,False
31484,True
151266,True
36260,True
125774,False
130644,True
66621,True
40559,True
134465,False
16341,False
66728,True
159351,True
104482,False
39661,False
57384,True
23274,True
177323,False
175567,False
98366,False
76928,False
169507,True
61411,True
154007,True
112857,False
63232,False
172115,False
128840,True
43211,False
112960,True
37203,True
174114,True
108629,True
129348,False
29327,True
78307,False
146690,True
62108,False
40523,True
17302,True
162034,False
87014,True
70114,True
41015,False
46393,False
114939,False
149288,True
41353,False
184039,True
106224,True
154641,True
50655,False
26541,True
57661,False
132193,False
36624,True
85550,False
32846,False
80184,False
55556,False
195451,True
40872,False
18954,False
159599,True
184726,True
185538,False
95391,True
112395,True
131587,True
2574,False
144736,False
24076,True
23544,False
158486,True
94650,False
